,,,Median wait (weeks),92nd percentile (weeks),No. within 18 weeks,No. within 18 weeks with estimates for missing data,% within 18 weeks,% within 18 weeks with estimates for missing data,No. > 18 weeks,No. > 18 weeks with estimates for missing data,No. > 52 weeks,No. > 52 weeks with estimates for missing data,% > 52 weeks,% > 52 weeks with estimates for missing data,No. > 65 weeks,No. > 65 weeks with estimates for missing data,No. > 78 weeks,No. > 78 weeks with estimates for missing data,No. > 104 weeks,No. > 104 weeks with estimates for missing data,Total waiting (mil),Total waiting (mil) with estimates for missing data,Ratio of total unique patients to total waiting (i.e. incomplete RTT pathways) ,Estimated number of unique patients (mil),Median wait (weeks),95th percentile (weeks),No. within 18 weeks,No. > 52 weeks,No. of pathways (all),No. of pathways (all) with estimates for missing data,Median wait (weeks),95th percentile (weeks),No. within 18 weeks,No. > 52 weeks,No. of pathways (all),No. of pathways (all) with estimates for missing data,No. of new RTT periods,No. of new RTT periods with estimates for missing data,,Median wait (weeks),95th percentile (weeks),No. within 18 weeks,No. > 52 weeks,No. of pathways (all)
,,Oct-22,13.9,46.5,"4,183,750","4,306,329",60.2%,59.7%,"2,771,708","2,907,853","384,015","411,274",5.5%,5.7%,"157,216","169,525","46,210","50,177","1,821","1,906",6.96,7.21,83.5%,6.02,12.5,66.4,"170,975","27,344","280,773","285,743",8.6,52.4,"772,075","56,249","1,098,228","1,117,730","1,660,239","1,693,541",,-,-,-,-,-
,,Nov-22,13.6,45.3,"4,162,017","4,284,596",60.1%,59.6%,"2,767,207","2,903,352","379,540","406,799",5.5%,5.7%,"147,131","159,440","45,038","49,005","1,335","1,420",6.93,7.19,84.1%,6.05,12.3,66.7,"184,480","30,470","303,734","308,941",8.6,53.6,"843,738","65,932","1,213,581","1,234,012","1,742,711","1,777,598",,-,-,-,-,-
,,Dec-22,14.4,46.3,"4,066,601","4,148,624",58.0%,57.6%,"2,941,651","3,051,409","381,985","405,930",5.5%,5.6%,"154,719","166,201","51,124","54,850","1,137","1,222",7.01,7.20,84.2%,6.06,11.0,64.9,"150,881","22,246","239,207","242,055",7.9,54.3,"679,478","53,940","962,479","974,091","1,402,495","1,422,100",,-,-,-,-,-
,,Jan-23,14.6,46.5,"4,207,644","4,207,644",58.3%,58.3%,"3,005,476","3,005,476","379,145","379,145",5.3%,5.3%,"144,969","144,969","45,610","45,610","1,108","1,108",7.21,7.21,84.2%,6.08,12.5,69.3,"174,604","30,077","287,224","287,224",9.6,61.1,"803,647","84,714","1,192,361","1,192,361","1,720,218","1,720,218",,-,-,-,-,-
,,Feb-23,14.5,46.1,"4,223,233","4,223,233",58.5%,58.5%,"2,994,638","2,994,638","362,434","362,434",5.0%,5.0%,"122,830","122,830","29,756","29,756","1,024","1,024",7.22,7.22,84.2%,6.08,13.0,72.2,"166,553","33,290","280,383","280,383",9.4,60.9,"753,597","81,023","1,118,905","1,118,905","1,646,172","1,646,172",,-,-,-,-,-
,,Mar-23,14.1,45.5,"4,299,276","4,299,276",58.6%,58.6%,"3,031,910","3,031,910","359,078","359,078",4.9%,4.9%,"94,444","94,444","10,718","10,718",511,511,7.33,7.33,83.4%,6.12,12.8,74.0,"183,234","38,848","310,709","310,709",7.9,57.6,"843,495","82,459","1,226,053","1,226,053","1,898,949","1,898,949",,-,-,-,-,-
,2023/24,Apr-23,13.8,46.0,"4,324,159","4,324,159",58.3%,58.3%,"3,091,193","3,091,193","371,111","371,111",5.0%,5.0%,"95,135","95,135","11,477","11,477",523,523,7.42,7.42,83.3%,6.17,11.5,66.3,"147,669","25,583","244,079","244,079",7.9,56.0,"680,445","60,395","977,770","977,770","1,520,359","1,520,359",,-,-,-,-,-
,,May-23,14.1,46.4,"4,446,821","4,446,821",59.5%,59.5%,"3,028,373","3,028,373","385,027","385,027",5.2%,5.2%,"96,802","96,802","11,446","11,446",482,482,7.48,7.48,83.9%,6.27,12.4,66.6,"173,732","31,985","288,185","288,185",8.9,57.7,"806,636","78,952","1,168,337","1,168,337","1,744,188","1,744,188",,-,-,-,-,-
,,Jun-23,14.3,46.2,"4,483,361","4,483,361",59.2%,59.2%,"3,091,288","3,091,288","383,083","383,083",5.1%,5.1%,"97,275","97,275","7,177","7,177",314,314,7.57,7.57,83.7%,6.34,12.3,67.0,"183,721","33,725","302,760","302,760",8.7,57.4,"837,890","82,639","1,217,525","1,217,525","1,833,668","1,833,668",,-,-,-,-,-
,,Jul-23,14.1,45.9,"4,498,221","4,498,221",58.6%,58.6%,"3,176,084","3,176,084","388,505","388,505",5.1%,5.1%,"96,023","96,023","7,079","7,079",263,263,7.67,7.67,83.7%,6.43,11.3,65.4,"172,961","29,481","279,579","279,579",8.2,57.3,"788,903","78,998","1,147,573","1,147,573","1,752,224","1,752,224",,-,-,-,-,-
,,Aug-23,14.5,46.3,"4,494,969","4,494,969",58.0%,58.0%,"3,250,815","3,250,815","395,170","395,170",5.1%,5.1%,"108,679","108,679","8,680","8,680",249,249,7.75,7.75,83.6%,6.47,11.2,65.5,"177,789","30,406","285,952","285,952",8.2,57.6,"784,057","78,321","1,136,915","1,136,915","1,729,570","1,729,570",,-,-,-,-,-
,,Sep-23,14.7,46.4,"4,462,623","4,474,694",57.6%,57.6%,"3,281,962","3,293,879","390,320","391,107",5.0%,5.0%,"108,987","109,135","10,195","10,200",227,227,7.74,7.77,83.6%,6.50,11.8,66.7,"174,129","31,179","283,388","283,917",9.4,58.7,"775,875","86,261","1,164,308","1,167,336","1,710,045","1,713,636",,-,-,-,-,-
,,Oct-23,14.6,45.8,"4,481,644","4,481,644",58.2%,58.2%,"3,222,223","3,222,223","377,315","377,315",4.9%,4.9%,"107,291","107,291","10,508","10,508",190,190,7.70,7.70,83.6%,6.44,12.2,66.9,"183,207","34,382","301,689","301,689",10.2,58.6,"808,898","98,464","1,253,601","1,253,601","1,778,503","1,778,503",,-,-,-,-,-
,,Nov-23,14.4,44.3,"4,435,328","4,435,328",58.3%,58.3%,"3,178,514","3,178,514","355,712","355,712",4.7%,4.7%,"94,681","94,681","11,215","11,215",227,227,7.61,7.61,83.9%,6.39,12.5,67.8,"190,202","39,201","319,449","319,449",10.0,57.7,"843,436","97,429","1,306,568","1,306,568","1,792,086","1,792,086",,-,-,-,-,-
,,Dec-23,15.0,45.2,"4,304,249","4,304,249",56.6%,56.6%,"3,303,336","3,303,336","338,070","338,070",4.4%,4.4%,"98,567","98,567","13,191","13,191",283,283,7.61,7.61,83.7%,6.37,11.4,66.3,"153,538","29,096","250,713","250,713",9.1,56.6,"666,059","68,749","1,002,992","1,002,992","1,448,318","1,448,318",,-,-,-,-,-
,,Jan-24,15.0,45.3,"4,321,271","4,321,271",57.0%,57.0%,"3,254,643","3,254,643","321,394","321,394",4.2%,4.2%,"92,213","92,213","14,013","14,013",376,376,7.58,7.58,83.5%,6.32,12.6,67.9,"183,881","38,279","308,648","308,648",10.3,58.2,"817,903","89,378","1,262,093","1,262,093","1,808,103","1,808,103",,-,-,-,-,-
,,* Feb-24,14.8,44.6,"4,338,109","4,338,109",57.6%,57.6%,"3,198,798","3,198,798","304,919","304,919",4.0%,4.0%,"75,004","75,004","9,969","9,969",252,252,7.54,7.54,83.5%,6.29,13.2,68.7,"176,019","40,381","301,266","301,266",10.1,56.7,"764,243","82,367","1,175,101","1,175,101","1,745,503","1,745,503",,-,-,-,-,-
,,Mar-24,14.9,44.7,"4,312,728","4,312,728",57.2%,57.2%,"3,226,102","3,226,102","309,299","309,299",4.1%,4.1%,"48,967","48,967","4,769","4,769",232,232,7.54,7.54,83.4%,6.29,13.0,69.5,"176,425","42,198","301,999","301,999",8.8,56.2,"743,773","77,371","1,127,573","1,127,573","1,674,503","1,674,503",,-,-,-,-,-
,2024/25,Apr-24,13.9,44.8,"4,408,948","4,408,948",58.2%,58.2%,"3,161,423","3,161,423","302,589","302,589",4.0%,4.0%,"50,397","50,397","5,013","5,013",275,275,7.57,7.57,83.6%,6.33,11.9,64.3,"184,312","36,706","310,436","310,436",9.1,55.4,"774,980","75,229","1,171,488","1,171,488","1,757,363","1,757,363",,-,-,-,-,-
,,May-24,14.2,45.0,"4,491,807","4,491,807",59.1%,59.1%,"3,109,843","3,109,843","307,500","307,500",4.0%,4.0%,"55,955","55,955","4,597","4,597",259,259,7.60,7.60,83.8%,6.37,11.8,64.7,"190,081","37,224","312,479","312,479",9.4,56.3,"803,486","83,202","1,204,100","1,204,100","1,784,578","1,784,578",,-,-,-,-,-
,,Jun-24,14.3,44.7,"4,487,082","4,487,082",58.9%,58.9%,"3,134,215","3,134,215","302,693","302,693",4.0%,4.0%,"58,024","58,024","2,621","2,621",120,120,7.62,7.62,83.8%,6.39,11.7,64.7,"181,995","35,390","298,634","298,634",9.2,56.4,"768,020","83,806","1,155,938","1,155,938","1,687,024","1,687,024",,-,-,-,-,-
,,Jul-24,14.0,44.1,"4,484,009","4,484,009",58.8%,58.8%,"3,139,072","3,139,072","290,326","290,326",3.8%,3.8%,"50,860","50,860","2,738","2,738",107,107,7.62,7.62,83.8%,6.39,11.6,64.4,"200,198","40,211","329,991","329,991",9.1,56.6,"842,041","93,487","1,268,500","1,268,500","1,855,532","1,855,532",,-,-,-,-,-
,,Aug-24,14.6,44.4,"4,452,245","4,452,245",58.3%,58.3%,"3,189,529","3,189,529","282,664","282,664",3.7%,3.7%,"45,527","45,527","3,335","3,335",124,124,7.64,7.64,84.0%,6.42,11.6,64.6,"182,900","36,857","299,270","299,270",9.1,57.4,"738,443","84,041","1,105,195","1,105,195","1,646,244","1,646,244",,-,-,-,-,-
,,Sep-24,14.4,43.7,"4,429,902","4,429,902",58.5%,58.5%,"3,141,647","3,141,647","249,024","249,024",3.3%,3.3%,"22,884","22,884","2,701","2,701",113,113,7.57,7.57,83.8%,6.34,12.6,66.2,"182,331","42,959","310,070","310,070",10.1,57.7,"784,056","93,398","1,206,753","1,206,753","1,707,356","1,707,356",,-,-,-,-,-
,,Oct-24,14.2,42.4,"4,444,500","4,444,500",58.9%,58.9%,"3,096,871","3,096,871","234,914","234,914",3.1%,3.1%,"20,939","20,939","2,449","2,449",148,148,7.54,7.54,84.1%,6.34,12.1,63.0,"204,405","40,221","339,195","339,195",9.8,55.6,"865,917","90,296","1,321,283","1,321,283","1,899,054","1,899,054",,-,-,-,-,-
,,Nov-24,14.0,42.2,"4,424,701","4,424,701",59.2%,59.2%,"3,055,166","3,055,166","221,567","221,567",3.0%,3.0%,"16,834","16,834","2,054","2,054",151,151,7.48,7.48,83.9%,6.28,11.8,61.9,"195,822","37,065","324,710","324,710",9.6,55.6,"801,260","83,731","1,232,573","1,232,573","1,743,388","1,743,388",,-,-,-,-,-
,,Dec-24,14.2,42.7,"4,398,544","4,398,544",58.9%,58.9%,"3,064,541","3,064,541","200,402","200,402",2.7%,2.7%,"15,576","15,576","2,061","2,061",155,155,7.46,7.46,83.5%,6.24,10.8,61.3,"171,134","29,397","275,133","275,133",8.8,54.9,"707,378","67,481","1,059,942","1,059,942","1,549,302","1,549,302",,-,-,-,-,-
,,Jan-25,14.4,42.4,"4,371,844","4,371,844",58.9%,58.9%,"3,055,825","3,055,825","198,828","198,828",2.7%,2.7%,"14,966","14,966","2,003","2,003",139,139,7.43,7.43,84.2%,6.25,11.9,61.8,"201,348","34,963","329,611","329,611",10.0,54.6,"827,943","77,873","1,261,899","1,261,899","1,822,647","1,822,647",,-,-,-,-,-
,,Feb-25,14.2,42.2,"4,379,951","4,379,951",59.2%,59.2%,"3,021,202","3,021,202","193,525","193,525",2.6%,2.6%,"13,223","13,223","1,693","1,693",161,161,7.40,7.40,84.2%,6.23,12.2,61.3,"187,028","33,008","310,439","310,439",9.8,54.1,"752,948","70,161","1,147,900","1,147,900","1,688,412","1,688,412",,-,-,-,-,-
,,Mar-25,13.8,41.9,"4,434,722","4,434,722",59.8%,59.8%,"2,983,876","2,983,876","180,243","180,243",2.4%,2.4%,"7,380","7,380","1,161","1,161",147,147,7.42,7.42,84.2%,6.25,11.8,60.1,"197,392","35,053","327,652","327,652",8.7,53.6,"800,423","70,557","1,208,332","1,208,332","1,798,871","1,798,871",,-,-,-,-,-
,2025/26,Apr-25,13.3,42.3,"4,413,743","4,413,743",59.7%,59.7%,"2,975,528","2,975,528","190,068","190,068",2.6%,2.6%,"9,258","9,258","1,361","1,361",171,171,7.39,7.39,84.4%,6.23,10.6,59.3,"189,402","27,931","305,987","305,987",8.1,52.5,"780,158","59,497","1,143,854","1,143,854","1,712,674","1,712,674",,-,-,-,-,-
,,May-25,13.6,42.5,"4,484,636","4,484,636",60.9%,60.9%,"2,874,821","2,874,821","196,920","196,920",2.7%,2.7%,"11,522","11,522","1,237","1,237",158,158,7.36,7.36,84.6%,6.23,11.0,59.2,"197,240","28,842","313,121","313,121",8.7,53.4,"813,696","67,356","1,187,052","1,187,052","1,752,664","1,752,664",,-,-,-,-,-
,,Jun-25,13.4,41.8,"4,534,245","4,534,245",61.5%,61.5%,"2,834,924","2,834,924","191,813","191,813",2.6%,2.6%,"10,517","10,517","1,103","1,103",182,182,7.37,7.37,84.6%,6.23,11.4,59.3,"200,081","30,411","320,947","320,947",8.8,53.7,"842,493","72,603","1,237,188","1,237,188","1,828,833","1,828,833",,-,-,-,-,-
,,Jul-25,13.1,41.8,"4,469,950","4,530,213",61.2%,61.3%,"2,830,754","2,861,747","189,480","191,277",2.6%,2.6%,"11,902","11,942","1,429","1,431",244,244,7.30,7.39,84.4%,6.24,11.0,59.1,"205,547","30,621","328,738","333,418",8.2,53.2,"889,923","73,109","1,297,445","1,315,162","1,914,582","1,943,163",,-,-,-,-,-
,,Aug-25,13.4,42.2,"4,459,975","4,520,238",61.0%,61.0%,"2,854,057","2,885,050","188,752","190,549",2.6%,2.6%,"12,753","12,793","1,416","1,418",168,168,7.31,7.41,84.4%,6.25,10.9,59.4,"179,596","26,991","287,654","291,724",8.2,53.5,"753,114","62,250","1,096,542","1,111,948","1,602,458","1,627,311",,-,-,-,-,-
,,Sep-25,13.4,41.8,"4,506,959","4,567,222",61.8%,61.8%,"2,791,228","2,822,221","178,532","180,329",2.4%,2.4%,"12,782","12,822","1,487","1,489",150,150,7.30,7.39,84.4%,6.24,11.9,60.0,"194,802","31,282","318,971","323,447",9.3,53.4,"856,494","72,606","1,276,491","1,293,437","1,818,704","1,846,043",,-,-,-,-,-
,,Oct-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-
,,Nov-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-
,,Dec-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-
,,Jan-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-
,,Feb-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-
,,Mar-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-
,Notes:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"1. Median and percentile times are calculated from aggregate data, rather than patient-level data, and therefore are an estimate of the position on average waits.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2. Incomplete RTT pathways are cases where patients are still waiting to start treatment at the end of the month. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"3. The ratio of unique patients to the number of incomplete pathways is sourced from the weekly Waiting List Minimum Dataset (WLMDS). This ratio is then applied to the monthly figure for the number of incomplete pathways to estimate the number of unique patients. For each monthly position, we use the WLMDS data for the week ending that is closest to the end of the month.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4. Completed admitted (unadjusted) RTT pathways are cases where patients started treatment during the month and the treatment involved admission to hospital.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"5. Until Sept-15, adjustments were made to admitted RTT pathways for clock pauses, where a patient declined reasonable offers of admission and chose to wait longer. Adjusted completed admitted RTT pathway figures to Sept-15 are shown at the end of the table. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6. Completed non-admitted RTT pathways are cases where patients completed their pathway during the month for reasons other than an inpatient or day case admission to hospital for treatment.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"7. For completed pathways, the number of pathways (all) includes RTT pathways with unknown clock starts (e.g. cases where the patient was treated during the month, but the length of time that they waited is unknown).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8. New RTT periods is the number of RTT clock starts during the month. This data has been collected since October 2015. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"9. From April 2013, reported consultant-led RTT waiting times no longer include waiting times for consultant-led sexual health services as they are no longer commissioned by the NHS. Consultant-led sexual health pathways included in the RTT waiting times data prior to April 2013 were predominantly within a week long and involved non-admitted treatment.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"10. For April 2021 data onwards, the monthly data return was amended to include time bands from ’52-53 weeks’ to ‘104+ weeks’. Therefore, columns relating to 'No. > 104 weeks' relate to April 21 onwards only.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"11. * From Feb-24 data onwards, community service pathways should no longer be reported in RTT datasets – see section 4 of ‘Notes for editors’ in the RTT statistical press notice for a summary of the impact of this change. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
